C0022951,ICD10CM,E73.9
C0022951,ICD10CM,E73
C0022951,ICD10,E73
C0022951,ICD10,E73.9
C0022972,ICD9CM,358.3
C0022972,ICD10CM,G70.80
C0022972,ICD10,G73.1
C0023015,ICD10CM,F80.9
C0023051,ICD10CM,J38.7
C0023051,ICD9CM,478.70
C0023051,ICD10CM,S12.8
C0023052,ICD10CM,J38.4
C0023052,ICD10,J38.4
C0023052,ICD9CM,478.6
C0023066,ICD10,J38.5
C0023066,ICD9CM,478.75
C0023066,ICD10CM,J38.5
C0023075,ICD10,J38.6
C0023075,ICD10CM,J38.6
C0023075,ICD9CM,478.74
C0023076,ICD10CM,J04.2
C0023092,ICD10,A96.2
C0023092,ICD10CM,A96.2
C0023176,ICD10CM,T56.0X1
C0023176,ICD10CM,T56.0
C0023176,ICD10CM,T56.0X
C0023176,ICD9CM,984.9
C0023176,ICD10,T56.0
C0023176,ICD9CM,984
C0023186,ICD10CM,F81.9
C0023195,ICD10CM,E78.6
C0023211,ICD10,I44.7
C0023211,ICD10CM,I44.7
C0023212,ICD10CM,I50.1
C0023212,ICD9CM,428.1
C0023212,ICD10,I50.1
C0023222,ICD10CM,M79.669
C0023222,ICD10CM,M79.606
C0023234,ICD10,M91.3
C0023234,ICD10CM,M91.3
C0023234,ICD10,M91.2
C0023234,ICD10CM,M91.2
C0023241,ICD10CM,A48.1
C0023241,ICD10,A48.1
C0023241,ICD9CM,482.84
C0023264,ICD10CM,G31.82
C0023281,ICD10CM,B55.9
C0023281,ICD9CM,085
C0023281,ICD10CM,B55
C0023281,ICD9CM,085.9
C0023281,ICD10,B55.9
C0023281,ICD10,B55
C0023283,ICD10CM,B55.1
C0023283,ICD10,B55.1
C0023290,ICD10,B55.0
C0023290,ICD9CM,085.0
C0023290,ICD10CM,B55.0
C0023308,ICD10,H27.9
C0023308,ICD10,H25-H28.9
C0023308,ICD10CM,H25-H28
C0023308,ICD10CM,H27.9
C0023316,ICD9CM,379.32
C0023316,ICD10CM,H27.11
C0023321,ICD10CM,L81.4
C0023343,ICD10CM,A30.9
C0023343,ICD10CM,A30
C0023343,ICD10,A30
C0023343,ICD9CM,030
C0023343,ICD9CM,030.9
C0023343,ICD10,A30.9
C0023346,ICD10,A30.3
C0023346,ICD9CM,030.3
C0023346,ICD10CM,A30.3
C0023348,ICD10CM,A30.5
C0023348,ICD9CM,030.0
C0023348,ICD10,A30.5
C0023351,ICD10,A30.1
C0023351,ICD10CM,A30.1
C0023351,ICD9CM,030.1
C0023355,ICD10CM,G03
C0023364,ICD9CM,100.9
C0023364,ICD10CM,A27
C0023364,ICD10CM,A27.9
C0023364,ICD9CM,100
C0023364,ICD10,A27
C0023364,ICD10,A27.9
C0023374,ICD10CM,E79.1
C0023374,ICD10,E79.1
C0023380,ICD10CM,R53.83
C0023381,ICD10,C96.0
C0023381,ICD10CM,C96.6
C0023381,ICD10CM,C96.0
C0023381,ICD9CM,202.5
C0023418,ICD10CM,C95.90
C0023418,ICD10CM,C95.9
C0023418,ICD10CM,C95
C0023418,ICD9CM,208.9
C0023418,ICD9CM,208
C0023418,ICD10,C95.9
C0023418,ICD10,C95
C0023434,ICD10CM,C91.10
C0023434,ICD10CM,C91.1
C0023434,ICD10,C91.1
C0023434,ICD9CM,204.1
C0023437,ICD10CM,C94.8
C0023440,ICD10CM,C94.00
C0023440,ICD10CM,C94.0
C0023443,ICD9CM,202.4
C0023443,ICD10,C91.4
C0023443,ICD10CM,C91.4
C0023443,ICD10CM,C91.40
C0023448,ICD10CM,C91.9
C0023448,ICD10CM,C91.90
C0023448,ICD10,C91.9
C0023448,ICD10CM,C91
C0023448,ICD9CM,204.9
C0023448,ICD9CM,204
C0023448,ICD10,C91
C0023449,ICD9CM,204.0
C0023449,ICD10,C91.0
C0023449,ICD10CM,C91.00
C0023449,ICD10CM,C91.0
C0023461,ICD10CM,C94.3
C0023461,ICD10,C94.3
C0023461,ICD10CM,C94.30
C0023462,ICD10CM,C94.20
C0023462,ICD10CM,C94.2
C0023462,ICD9CM,207.2
C0023462,ICD10,C94.2
C0023464,ICD10CM,C95.0
C0023465,ICD9CM,206.0
C0023466,ICD10CM,C93.1
C0023466,ICD9CM,206.1
C0023466,ICD10,C93.1
C0023467,ICD10,C92.0
C0023467,ICD10CM,C92.0
C0023467,ICD9CM,205.0
C0023467,ICD10CM,C92.00
C0023470,ICD10,C92
C0023470,ICD10CM,C92.9
C0023470,ICD10CM,C92.90
C0023470,ICD9CM,205.9
C0023470,ICD10CM,C92
C0023470,ICD9CM,205
C0023470,ICD10,C92.9
C0023473,ICD10,C92.1
C0023473,ICD9CM,205.1
C0023479,ICD10CM,C92.5
C0023479,ICD10CM,C92.50
C0023479,ICD10,C92.5
C0023480,ICD10CM,C93.1
C0023480,ICD10CM,C93.10
C0023481,ICD10CM,D47.1
C0023484,ICD9CM,203.1
C0023484,ICD10CM,C90.10
C0023484,ICD10CM,C90.1
C0023484,ICD10,C90.1
C0023486,ICD10,C91.3
C0023487,ICD10CM,C92.4
C0023487,ICD10,C92.4
C0023487,ICD10CM,C92.40
C0023493,ICD10CM,C91.5
C0023493,ICD10,C91.5
C0023493,ICD10CM,C91.50
C0023501,ICD9CM,288.62
C0023501,ICD10CM,D72.823
C0023510,ICD10,D72.9
C0023510,ICD9CM,288
C0023510,ICD9CM,288.9
C0023510,ICD10CM,D72.9
C0023518,ICD9CM,288.60
C0023518,ICD10CM,D72.829
C0023520,ICD9CM,330.0
C0023521,ICD10CM,E75.23
C0023522,ICD10CM,E75.25
C0023522,ICD10CM,E75.29
C0023524,ICD9CM,046.3
C0023524,ICD10CM,A81.2
C0023524,ICD10,A81.2
C0023529,ICD9CM,779.7
C0023529,ICD10CM,P91.2
C0023530,ICD10CM,D72.819
C0023530,ICD9CM,288.50
C0023532,ICD10CM,K13.21
C0023643,ICD9CM,697.9
C0023643,ICD9CM,697
C0023643,ICD10CM,L28.0
C0023645,ICD10,L66.1
C0023645,ICD10CM,L66.1
C0023646,ICD10CM,L43.9
C0023646,ICD9CM,697.0
C0023646,ICD10,L43
C0023646,ICD10,L43.9
C0023646,ICD10CM,L43
C0023652,ICD10CM,L90.0
C0023652,ICD10,L90.0
C0023654,ICD9CM,698.3
C0023656,ICD10,L43.2
C0023656,ICD10CM,L43.2
C0023786,ICD10CM,E76.0
C0023786,ICD10,E76.0
C0023787,ICD10CM,E88.1
C0023787,ICD9CM,272.6
C0023788,ICD9CM,040.2
C0023788,ICD10CM,K90.81
C0023794,ICD10CM,E75.6
C0023794,ICD10,E75.6
C0023794,ICD9CM,272.7
C0023798,ICD9CM,214
C0023798,ICD9CM,214.9
C0023798,ICD10CM,D17.9
C0023801,ICD10CM,E88.2
C0023817,ICD9CM,272.3
C0023817,ICD10CM,E78.3
C0023817,ICD10,E78.3
C0023860,ICD10CM,A32
C0023860,ICD10CM,A32.9
C0023860,ICD10,A32
C0023860,ICD10,A32.9
C0023860,ICD9CM,027.0
C0023882,ICD10,G80.1
C0023882,ICD10CM,G80.1
C0023885,ICD10,K75.0
C0023885,ICD10CM,K75.0
C0023885,ICD9CM,572.0
C0023886,ICD10,A06.4
C0023886,ICD9CM,006.3
C0023886,ICD10CM,A06.4
C0023890,ICD10CM,K74.60
C0023891,ICD10CM,K70.3
C0023891,ICD10,K70.3
C0023891,ICD9CM,571.2
C0023892,ICD10,K74.5
C0023892,ICD10CM,K74.5
C0023892,ICD9CM,571.6
C0023895,ICD10,K70-K77.9
C0023895,ICD10CM,K70-K77
C0023895,ICD10CM,K76.9
C0023895,ICD9CM,573.9
C0023895,ICD10,K76.9
C0023896,ICD10CM,K70
C0023896,ICD10,K70
C0023896,ICD10,K70.9
C0023896,ICD10CM,K70.9
C0023903,ICD10CM,C22.0
C0023944,ICD9CM,344.81
C0023944,ICD10CM,G83.5
C0023976,ICD9CM,426.82
C0023976,ICD10CM,I45.81
C0024003,ICD10CM,M40.5
C0024003,ICD10,M40.5
C0024025,ICD10CM,A84.8
C0024025,ICD9CM,063.1
C0024031,ICD10CM,M54.5
C0024031,ICD10,M54.5
C0024031,ICD9CM,724.2
C0024054,ICD9CM,426.81
C0024054,ICD10CM,I45.6
C0024110,ICD9CM,513.0
C0024110,ICD10CM,J85.2
C0024115,ICD10CM,J98.4
C0024117,ICD10,J44.9
C0024117,ICD10CM,J44.9
C0024131,ICD10CM,A18.4
C0024138,ICD10CM,L93.0
C0024138,ICD10,L93.0
C0024140,ICD10CM,L93.1
C0024140,ICD10,L93.1
C0024141,ICD10CM,M32.9
C0024141,ICD10,M32.9
C0024141,ICD9CM,710.0
C0024141,ICD10CM,M32
C0024141,ICD10,M32
C0024198,ICD10,A69.2
C0024198,ICD10CM,A69.20
C0024198,ICD10CM,A69.2
C0024198,ICD9CM,088.81
C0024205,ICD10CM,I88.1
C0024205,ICD10CM,I88.9
C0024214,ICD10CM,I89.0
C0024221,ICD10,D18.1
C0024221,ICD10CM,D18.1
C0024221,ICD9CM,228.1
C0024225,ICD10CM,I89.1
C0024225,ICD10,I89.1
C0024225,ICD9CM,457.2
C0024266,ICD10,A87.2
C0024266,ICD10CM,A87.2
C0024286,ICD10,A55
C0024286,ICD10CM,A55
C0024286,ICD9CM,099.1
C0024291,ICD10CM,D76.1
C0024291,ICD10,D76.1
C0024299,ICD10CM,C85.9
C0024301,ICD10,C82.9
C0024301,ICD10,C82
C0024301,ICD9CM,202.0
C0024301,ICD10CM,C82
C0024301,ICD10CM,C82.9
C0024302,ICD9CM,200.0
C0024302,ICD9CM,200.7
C0024305,ICD10CM,C85.9
C0024305,ICD10,C85.9
C0024305,ICD10,C83.1
C0024306,ICD10,C83.6
C0024307,ICD10CM,C83.8
C0024312,ICD10CM,D72.810
C0024312,ICD9CM,288.51
C0024314,ICD10CM,D47.9
C0024419,ICD10,C88.0
C0024419,ICD9CM,273.3
C0024419,ICD10CM,C88.0
C0024421,ICD10CM,K14.8
C0024433,ICD10CM,Q18.4
C0024433,ICD9CM,744.83
C0024433,ICD10,Q18.4
C0024439,ICD9CM,371.55
C0024439,ICD10CM,H18.55
C0024449,ICD10,B47.9
C0024449,ICD10CM,B47
C0024449,ICD10CM,B47.9
C0024449,ICD10,B47
C0024454,ICD10CM,Q78.4
C0024473,ICD10,E61.2
C0024473,ICD10CM,E61.2
C0024517,ICD9CM,296.2
C0024517,ICD10CM,F32
C0024517,ICD9CM,296.20
C0024517,ICD10CM,F32.9
C0024523,ICD10CM,K90.9
C0024523,ICD9CM,579
C0024523,ICD9CM,579.9
C0024523,ICD10,K90
C0024523,ICD10,K90.9
C0024523,ICD10CM,K90
C0024528,ICD9CM,780.7
C0024528,ICD10,R53
C0024528,ICD10CM,R53
C0024530,ICD9CM,084
C0024530,ICD9CM,084.6
C0024530,ICD10,B54
C0024530,ICD10CM,B54
C0024534,ICD10CM,B50.0
C0024535,ICD10,B50
C0024535,ICD10CM,B50.9
C0024535,ICD9CM,084.0
C0024535,ICD10,B50.9
C0024535,ICD10CM,B50
C0024537,ICD10CM,B51
C0024537,ICD10CM,B51.9
C0024537,ICD10,B51
C0024537,ICD9CM,084.1
C0024586,ICD10CM,E34.0
C0024586,ICD9CM,259.2
C0024586,ICD10,E34.0
C0024588,ICD9CM,401.0
C0024591,ICD10,T88.3
C0024591,ICD10CM,T88.3
C0024591,ICD9CM,995.86
C0024620,ICD9CM,155.0
C0024622,ICD10,C69.2
C0024622,ICD9CM,190.5
C0024622,ICD10CM,C69.2
C0024623,ICD9CM,151.9
C0024623,ICD10CM,C16
C0024623,ICD10CM,C16.9
C0024623,ICD9CM,151
C0024623,ICD10,C16
C0024623,ICD10,C16.9
C0024624,ICD10,C34.1
C0024624,ICD9CM,162.3
C0024624,ICD10CM,C34.1
C0024636,ICD9CM,524.4
C0024636,ICD10,K07.4
C0024636,ICD10CM,M26.4
C0024713,ICD9CM,296.40
C0024759,ICD10,B74.4
C0024759,ICD10CM,B74.4
C0024776,ICD10CM,E71.0
C0024776,ICD10,E71.0
C0024788,ICD10,A98.3
C0024788,ICD10CM,A98.3
C0024790,ICD10,D59.5
C0024790,ICD10CM,D59.5
C0024796,ICD10,Q87.4
C0024796,ICD9CM,759.82
C0024796,ICD10CM,Q87.4
C0024796,ICD10CM,Q87.40
C0024897,ICD10CM,D47.09
C0024899,ICD10CM,D47.09
C0024899,ICD10CM,Q82.2
C0024899,ICD10,Q82.2
C0024899,ICD10CM,D89.40
C0024901,ICD10CM,D47.01
C0024902,ICD10CM,N64.4
C0024902,ICD9CM,611.71
C0024902,ICD10,N64.4
C0024904,ICD9CM,383.9
C0024904,ICD10CM,H70.90
C0024904,ICD10,H70.9
C0024904,ICD10CM,H70.9
C0024959,ICD10CM,J32.0
C0025007,ICD10CM,B05.9
C0025007,ICD10CM,B05
C0025007,ICD10,B05
C0025007,ICD9CM,055
C0025037,ICD10CM,Q43.0
C0025037,ICD9CM,751.0
C0025037,ICD10,Q43.0
C0025048,ICD10,P24.0
C0025048,ICD10CM,P24.0
C0025048,ICD10CM,P24.01
C0025048,ICD10CM,P24.00
C0025062,ICD10CM,J98.2
C0025064,ICD9CM,519.2
C0025064,ICD10CM,J98.51
C0025160,ICD10CM,K59.3
C0025160,ICD10CM,K59.39
C0025218,ICD10,L81.1
C0025218,ICD10CM,L81.1
C0025222,ICD10,K92.1
C0025222,ICD10CM,K92.1
C0025229,ICD9CM,025
C0025229,ICD10,A24.4
C0025229,ICD10CM,A24.9
C0025235,ICD10,G51.2
C0025235,ICD10CM,G51.2
C0025267,ICD9CM,258.01
C0025267,ICD10CM,E31.21
C0025268,ICD9CM,258.02
C0025268,ICD10CM,E31.22
C0025269,ICD9CM,258.03
C0025269,ICD10CM,E31.23
C0025281,ICD9CM,386.0
C0025281,ICD10CM,H81.09
C0025281,ICD9CM,386.00
C0025281,ICD10,H81.0
C0025281,ICD10CM,H81.0
C0025286,ICD10CM,D32.9
C0025287,ICD9CM,781.6
C0025287,ICD10,R29.1
C0025287,ICD10CM,R29.1
C0025289,ICD10CM,G03.9
C0025289,ICD10,G03.9
C0025289,ICD9CM,322
C0025289,ICD9CM,322.9
C0025289,ICD10CM,G03
C0025290,ICD10CM,G03.0
C0025294,ICD10,A39.0
C0025294,ICD10CM,A39.0
C0025294,ICD9CM,036.0
C0025295,ICD10CM,G00.1
C0025295,ICD9CM,320.1
C0025295,ICD10,G00.1
C0025297,ICD10,A87
C0025297,ICD10CM,A87.9
C0025297,ICD10,A87.9
C0025297,ICD10CM,A87
C0025297,ICD9CM,047.9
C0025303,ICD10,A39.9
C0025303,ICD10,A39
C0025303,ICD9CM,036.9
C0025303,ICD10CM,A39
C0025303,ICD10CM,A39.9
C0025303,ICD9CM,036
C0025306,ICD9CM,036.2
C0025306,ICD10,A39.4
C0025306,ICD10CM,A39.4
C0025309,ICD10CM,G04
C0025309,ICD10CM,A69.22
C0025312,ICD10CM,Q05
C0025322,ICD10CM,E28.319
C0025322,ICD9CM,256.31
C0025322,ICD10CM,E28.31
C0025323,ICD10CM,N92.0
C0025362,ICD10,F70-F79.9
C0025362,ICD10,F79
C0025427,ICD10CM,T56.1X1
C0025427,ICD10CM,T56.1X
C0025427,ICD10CM,T56.1
C0025427,ICD10,T56.1
C0025427,ICD9CM,985.0
C0025469,ICD10CM,I88.0
C0025469,ICD9CM,289.2
C0025469,ICD10,I88.0
C0025470,ICD10CM,K65.4
C0025500,ICD10CM,C45
C0025500,ICD10CM,C45.9
C0025500,ICD10,C45.9
C0025500,ICD10,C45
C0025517,ICD10,E88.9
C0025517,ICD10CM,E88.9
C0025517,ICD10,E70-E90.9
C0025517,ICD9CM,277.9
C0025587,ICD10CM,M77.40
C0025587,ICD10CM,M77.4
C0025587,ICD10,M77.4
C0025637,ICD9CM,289.7
C0025637,ICD10,D74.9
C0025637,ICD10CM,D74.9
C0025637,ICD10CM,D74
C0025637,ICD10,D74
C0025874,ICD10CM,N92.1
C0025874,ICD9CM,626.6
C0025958,ICD10,Q02
C0025958,ICD9CM,742.1
C0025958,ICD10CM,Q02
C0025988,ICD9CM,750.16
C0025988,ICD10CM,Q38.3
C0026010,ICD9CM,743.11
C0026010,ICD9CM,743.10
C0026010,ICD10,Q11.2
C0026010,ICD9CM,743.1
C0026010,ICD10CM,Q11.2
C0026034,ICD10CM,Q18.5
C0026034,ICD10,Q18.5
C0026034,ICD9CM,744.84
C0026103,ICD10CM,K11.8
C0026106,ICD10CM,F70
C0026106,ICD9CM,317
C0026106,ICD10,F70
C0026205,ICD10CM,H57.03
C0026205,ICD9CM,379.42
C0026265,ICD9CM,424.0
C0026266,ICD10,I34.0
C0026267,ICD10,I34.1
C0026272,ICD10CM,M35.1
C0026351,ICD9CM,318.0
C0026351,ICD10,F71
C0026351,ICD10CM,F71
C0026393,ICD10,B08.1
C0026393,ICD10CM,B08.1
C0026393,ICD9CM,078.0
C0026470,ICD10CM,D47.2
C0026471,ICD9CM,273.1
C0026603,ICD10CM,T75.3
C0026603,ICD9CM,994.6
C0026603,ICD10,T75.3
C0026613,ICD10,F82
C0026613,ICD10CM,F82
C0026618,ICD10CM,K00.3
C0026618,ICD9CM,520.3
C0026618,ICD10,K00.3
C0026633,ICD10CM,Q38.6
C0026654,ICD10CM,I67.5
C0026654,ICD10,I67.5
C0026654,ICD9CM,437.5
C0026686,ICD10CM,K11.6
C0026686,ICD9CM,527.6
C0026686,ICD10,K11.6
C0026691,ICD9CM,446.1
C0026691,ICD10CM,M30.3
C0026691,ICD10,M30.3
C0026703,ICD10,E76.3
C0026703,ICD10CM,E76.3
C0026703,ICD9CM,277.5
C0026705,ICD10,E76.1
C0026705,ICD10CM,E76.1
C0026707,ICD10CM,E76.219
C0026708,ICD10CM,E76.03
C0026718,ICD10CM,B46.5
C0026718,ICD10,B46.5
C0026755,ICD10CM,D81.819
C0026755,ICD10CM,D81.81
C0026760,ICD9CM,756.56
C0026764,ICD10,C90.0
C0026764,ICD10CM,C90.00
C0026764,ICD9CM,203.0
C0026764,ICD10CM,C90.0
C0026769,ICD10CM,G35
C0026769,ICD10,G35
C0026769,ICD9CM,340
C0026773,ICD9CM,300.14
C0026773,ICD10CM,F44.81
C0026780,ICD10CM,B26
C0026780,ICD10CM,B26.9
C0026780,ICD10,B26
C0026780,ICD9CM,072
C0026847,ICD10CM,G12.9
C0026847,ICD9CM,335.10
C0026847,ICD9CM,335.1
C0026847,ICD10,G12.9
C0026848,ICD10CM,G72.9
C0026848,ICD10CM,M60-M63
C0026848,ICD10CM,M62.9
C0026848,ICD10,M60-M63.9
C0026848,ICD9CM,359.9
C0026848,ICD10,G72.9
C0026848,ICD10,M62.9
C0026850,ICD10CM,G71.0
C0026850,ICD10,G71.0
C0026896,ICD10CM,G70.00
C0026896,ICD10,G70.0
C0026896,ICD9CM,358.0
C0026896,ICD10CM,G70.0
C0026918,ICD10,A31.9
C0026918,ICD9CM,031.9
C0026918,ICD10CM,A31.9
C0026919,ICD10CM,A31.9
C0026936,ICD10,A49.3
C0026946,ICD10,B49
C0026946,ICD10,B35-B49.9
C0026946,ICD10CM,B49
C0026946,ICD9CM,110-118.99
C0026946,ICD10CM,B35-B49
C0026948,ICD10,C84.0
C0026948,ICD10CM,C84.00
C0026948,ICD10CM,C84.0
C0026948,ICD9CM,202.1
C0026961,ICD10CM,H57.04
C0026985,ICD10CM,D46.9
C0026987,ICD10CM,D75.81
C0026987,ICD9CM,289.83
C0026998,ICD10CM,C92.0
C0027022,ICD10CM,D47.1
C0027051,ICD10CM,I21
C0027051,ICD10CM,I22
C0027059,ICD10CM,I51.4
C0027059,ICD10,I51.4
C0027059,ICD9CM,429.0
C0027066,ICD9CM,333.2
C0027066,ICD10CM,G25.3
C0027066,ICD10,G25.3
C0027080,ICD10,R82.1
C0027080,ICD10CM,R82.1
C0027080,ICD9CM,791.3
C0027086,ICD10CM,D21
C0027092,ICD10,H52.1
C0027092,ICD9CM,367.1
C0027092,ICD10CM,H52.1
C0027121,ICD10CM,M60.9
C0027121,ICD10,M60.9
C0027121,ICD10,M60
C0027121,ICD10CM,G72.49
C0027121,ICD10CM,M60
C0027126,ICD10CM,G71.11
C0027126,ICD9CM,359.21
C0027127,ICD9CM,359.22
C0027145,ICD10CM,E03.9
C0027339,ICD10,L60
C0027339,ICD10,L60.9
C0027339,ICD9CM,703
C0027339,ICD10CM,L60.9
C0027339,ICD9CM,703.9
C0027339,ICD10CM,L60
C0027341,ICD10CM,Q87.2
C0027404,ICD10CM,G47.419
C0027404,ICD9CM,347.0
C0027404,ICD10CM,G47.41
C0027412,ICD10CM,F11
C0027424,ICD10CM,R09.81
C0027430,ICD10CM,J33.0
C0027430,ICD10,J33
C0027430,ICD10,J33.0
C0027430,ICD9CM,471.0
C0027430,ICD10,J33.9
C0027430,ICD10CM,J33
C0027430,ICD9CM,471.9
C0027430,ICD9CM,471
C0027430,ICD10CM,J33.9
C0027441,ICD10CM,J00
C0027443,ICD10CM,K00.6
C0027497,ICD10CM,R11.0
C0027498,ICD9CM,787.01
C0027498,ICD10CM,R11
C0027498,ICD10,R11
C0027498,ICD9CM,787.0
C0027498,ICD10CM,R11.2
C0027543,ICD10CM,M87
C0027577,ICD10CM,E24.1
C0027577,ICD10,E24.1
C0027583,ICD10CM,B77
C0027609,ICD9CM,779.5
C0027609,ICD10CM,P96.1
C0027651,ICD10,C00-D48.9
C0027651,ICD9CM,140-239.99
C0027651,ICD10CM,D49
C0027662,ICD10CM,E31.20
C0027662,ICD10CM,E31.2
C0027697,ICD10CM,N05
C0027697,ICD10CM,N08
C0027707,ICD10CM,N12
C0027719,ICD9CM,587
C0027719,ICD10CM,N26.9
C0027719,ICD10CM,I12
C0027721,ICD10CM,N04
C0027726,ICD9CM,581
C0027726,ICD10,N04
C0027726,ICD10,N04.9
C0027726,ICD10CM,N04
C0027765,ICD10CM,G98.8
C0027765,ICD10CM,G98
C0027765,ICD10,G00-G99.9
C0027765,ICD9CM,349.9
C0027765,ICD10CM,G00-G99
C0027769,ICD9CM,799.21
C0027769,ICD10,R45.0
C0027769,ICD10CM,R45.0
C0027773,ICD10CM,E16.9
C0027804,ICD10,F48.0
C0027804,ICD10CM,R53.81
C0027804,ICD10CM,F48.8
C0027804,ICD9CM,300.5
C0027821,ICD9CM,306.2
C0027831,ICD10CM,Q85.01
C0027831,ICD9CM,237.71
C0027832,ICD10CM,Q85.02
C0027832,ICD9CM,237.72
C0027849,ICD10CM,G21.0
C0027849,ICD9CM,333.92
C0027849,ICD10,G21.0
C0027868,ICD10CM,G70.9
C0027868,ICD10,G70.9
C0027868,ICD9CM,358.9
C0027868,ICD9CM,358
C0027873,ICD9CM,341.0
C0027873,ICD10CM,G36.0
C0027873,ICD10,G36.0
C0027877,ICD10,E75.4
C0027877,ICD10CM,E75.4
C0027888,ICD10,G60.0
C0027888,ICD10CM,G60.0
C0027927,ICD10CM,A52.3
C0027927,ICD9CM,094.9
C0027927,ICD10,A52.3
C0027927,ICD9CM,094
C0027932,ICD10CM,F48.9
C0027932,ICD10,F48.9
C0027947,ICD10CM,D70.9
C0027947,ICD10CM,D70
C0027947,ICD9CM,288.00
C0027947,ICD9CM,288.0
C0027962,ICD10CM,D22.9
C0027962,ICD10CM,D22
C0027962,ICD10,D22.9
C0027962,ICD10,D22
C0028043,ICD10CM,F17.2
C0028043,ICD10CM,F17.20
C0028043,ICD10CM,F17
C0028064,ICD10CM,E75.24
C0028064,ICD10CM,E75.249
C0028077,ICD10CM,H53.6
C0028077,ICD9CM,368.6
C0028077,ICD9CM,368.60
C0028077,ICD10CM,H53.60
C0028077,ICD10,H53.6
C0028081,ICD10CM,R61
C0028084,ICD10,F51.5
C0028242,ICD10,A43
C0028242,ICD10CM,A43
C0028242,ICD10CM,A43.9
C0028242,ICD10,A43.9
C0028326,ICD10CM,Q87.1
C0028734,ICD9CM,788.43
C0028734,ICD10CM,R35.1
C0028738,ICD10CM,H55.0
C0028738,ICD10CM,H55.00
C0028738,ICD9CM,379.50
C0028754,ICD10,E66
C0028754,ICD10CM,E66.9
C0028754,ICD9CM,278.00
C0028754,ICD10,E66.9
C0028756,ICD9CM,278.01
C0028768,ICD10CM,F42.9
C0028768,ICD10CM,F42.8
C0028768,ICD10CM,F42
C0028768,ICD9CM,300.3
C0028768,ICD10,F42
C0028768,ICD10,F42.9
C0028790,ICD9CM,434
C0028790,ICD9CM,434.9
C0028817,ICD10CM,E70.29
C0028840,ICD10CM,H40.05
C0028840,ICD9CM,365.04
C0028841,ICD9CM,360.30
C0028841,ICD10CM,H44.40
C0028841,ICD9CM,360.3
C0028841,ICD10,H44.4
C0028841,ICD10CM,H44.4
C0028850,ICD9CM,378.9
C0028860,ICD10CM,E72.03
C0028866,ICD10CM,H49.0
C0028866,ICD10,H49.0
C0028878,ICD10CM,K00.5
C0028949,ICD10,N91.5
C0028949,ICD10CM,N91.5
C0028960,ICD10CM,N46.1
C0028960,ICD10CM,N46.11
C0028960,ICD9CM,606.1
C0029001,ICD10,B73
C0029001,ICD10CM,B73
C0029001,ICD9CM,125.3
C0029002,ICD10CM,B73
C0029051,ICD10CM,N70.92
C0029077,ICD10CM,H44.13
C0029077,ICD9CM,360.11
C0029095,ICD9CM,305.5
C0029095,ICD10CM,F11.1
C0029104,ICD10,F11.3
C0029106,ICD10CM,B66.0
C0029106,ICD9CM,121.0
C0029106,ICD10,B66.0
C0029121,ICD9CM,313.81
C0029121,ICD10,F91.3
C0029121,ICD10CM,F91.3
C0029124,ICD10CM,H47.2
C0029124,ICD9CM,377.1
C0029124,ICD9CM,377.10
C0029124,ICD10,H47.2
C0029124,ICD10CM,H47.20
C0029125,ICD10CM,H47.22
C0029125,ICD9CM,377.16
C0029128,ICD10CM,H47.32
C0029128,ICD9CM,377.21
C0029134,ICD10CM,H46
C0029134,ICD10,H46
C0029134,ICD10CM,H46.9
C0029134,ICD9CM,377.3
C0029134,ICD9CM,377.30
C0029172,ICD10CM,K13.5
C0029172,ICD10,K13.5
C0029182,ICD9CM,376
C0029182,ICD10,H05.9
C0029182,ICD10CM,H05.9
C0029182,ICD10,H05
C0029182,ICD9CM,376.9
C0029182,ICD10CM,H05
C0029191,ICD10CM,N45.2
C0029226,ICD10CM,F06.0
C0029226,ICD10,F06.0
C0029226,ICD9CM,293.82
C0029227,ICD10CM,F09
C0029261,ICD10,F52.3
C0029261,ICD10CM,F52.3
C0029291,ICD10CM,A70
C0029291,ICD9CM,073
C0029291,ICD9CM,073.9
C0029294,ICD10CM,Q87.0
C0029307,ICD10CM,A44.0
C0029401,ICD10,M88.9
C0029401,ICD10,M88
C0029401,ICD10CM,M88
C0029408,ICD10CM,M19.9
C0029408,ICD10CM,M19.90
C0029408,ICD9CM,715.9
C0029408,ICD10CM,M15-M19
C0029410,ICD10,M16.9
C0029410,ICD10,M16
C0029410,ICD10CM,M16.9
C0029410,ICD10CM,M16
C0029411,ICD10,L62.0
C0029411,ICD10CM,M89.4
C0029421,ICD10CM,M93.2
C0029421,ICD10,M93.2
C0029421,ICD9CM,732.7
C0029422,ICD10CM,Q78.9
C0029422,ICD10,Q78.9
C0029429,ICD10CM,M93.9
C0029434,ICD9CM,756.51
C0029434,ICD10CM,Q78.0
C0029434,ICD10,Q78.0
C0029442,ICD9CM,268.2
C0029443,ICD9CM,730.20
C0029443,ICD10CM,M86
C0029443,ICD10CM,M86.9
C0029443,ICD10,M86.9
C0029443,ICD9CM,730.2
C0029443,ICD10,M86
C0029445,ICD10CM,M87
C0029445,ICD10,M87.9
C0029445,ICD10,M87
C0029445,ICD10CM,M87.9
C0029454,ICD10CM,Q78.2
C0029454,ICD9CM,756.52
C0029454,ICD10,Q78.2
C0029455,ICD9CM,756.53
C0029455,ICD10CM,Q78.8
