40169,moracizine
40254,valproate
40575,zileuton
40790,pantoprazole
41126,fluticasone
41127,fluvastatin
41144,gadodiamide
41208,halobetasol
41289,ibutilide
41397,lactase
41493,meloxicam
41967,salmon oil
42316,tacrolimus
42319,nizatidine
42322,fleroxacin
42328,astemizole
42330,terfenadine
42331,misoprostol
42333,trimetrexate
42347,bupropion
42351,lithium carbonate
42355,fluvoxamine
42359,tocainide
42368,encainide
42372,mupirocin
42375,leuprolide
42405,muromonab-cd3
42463,pravastatin
42543,aspartate
42547,aurothiomalate
42588,chenodeoxycholate
42612,cromoglicic acid
42618,cryptenamine
42627,deoxycholate
42635,dextran
42682,etidronate
42736,dexrazoxane
42769,glycyrrhizia
42781,vitamin k 2
42837,p-aminohippurate
42954,vitamin b6
42955,l-carnitine
43611,latanoprost
44151,clofarabine
44157,cladribine
44281,cevimeline
45045,avobenzone
46041,alendronate
46049,alglucerase
46241,aluminium chloride
46307,amlexanox
46967,beractant
47070,beta sitosterol
47181,bismuth subcitrate
47295,bovine cartilage extract
47461,butenafine
47579,cabergoline
47613,calcium citrate
47622,calcium 2-hydroxypropanoate
47624,calcium laevulate
47627,calcium phosphate dibasic
47628,tricalcium phosphate
47633,calcium stearate
47686,carbamide peroxide
47858,mesuximide
47907,cetalkonium chloride
48008,chloroacetate
48203,clavulanate
48274,Acetaminophen / Propoxyphene
48937,dexmedetomidine
49247,dofetilide
49276,doxazosin
49737,esmolol
50110,dichlorodifluoromethane
50166,fosinopril
50610,goserelin
50675,guanidine
50749,halofantrine
50975,histrelin
51272,quetiapine
51428,"insulin, aspart, human"
51499,irinotecan
52105,lithium citrate
52151,lodoxamide
52175,losartan
52177,loteprednol etabonate
52356,magnesium citrate
52358,magnesium gluconate
52364,magnesium salicylate
52403,manganese gluconate
52582,mesalamine
52769,milrinone
52885,monofluorophosphate
53553,nattokinase
53654,nevirapine
53750,nonoxynol-9
54034,octoxynol-9
54214,ospa protein
54365,pamabrom
54552,perindopril
54987,potassium acetate
54989,alum
54993,potassium citrate
55018,dibasic potassium phosphate
55672,rifabutin
55681,rimexolone
55685,risedronic acid
56084,schizandra preparation
56188,sermorelin
56443,sodium acetate
56466,sodium citrate
56512,sodium polystyrene sulfonate
56570,somatrem
56795,sufentanil
56946,paclitaxel
57258,tizanidine
57308,topotecan
58295,zinc acetate
58300,zinc gluconate
58301,zinc picolinate
58939,collagenase
59038,chitosan
59078,metaxalone
59087,eucalyptus oil
59203,potassium chlorate
59308,chromium picolinate
59636,buclizine
59743,quinethazone
59744,interferon alfacon-1
59763,stavudine
59768,pegademase
59838,halazone
59839,penciclovir
59943,imiquimod
60207,dorzolamide
60212,atovaquone
60223,adapalene
60307,entacapone
60451,delmopinol
60548,exenatide
60819,bivalirudin
61148,somatropin
61381,olanzapine
61805,nitisinone
62130,cresol
62174,deserpidine
62178,tybamate
62349,ethacrynate
62372,hyaluronate
62400,pantothenate
62427,ursodeoxycholate
66869,cascara
66870,casanthranol
66887,racepinephrine
67031,nadroparin
67108,enoxaparin
67109,dalteparin
67257,myrrh extract
68091,dolasetron
68092,lanreotide
68099,famciclovir
68139,rocuronium
68147,cetrorelix
68149,mycophenolate mofetil
68244,lamivudine
68442,filgrastim
68446,pemetrexed
68503,ziconotide
68905,borage oil
69036,rufinamide
69120,tiotropium
69256,marbofloxacin
69440,policosanol
69627,tea tree oil
69634,sargramostim
69646,tinzaparin
69722,zanamivir
69749,valsartan
70223,aldesleukin
70561,palonosetron
70589,benzoate
70598,fumarate
70602,glutamate
70603,glycolate
70611,linoleate
70619,phenylacetate
71535,vecuronium
72031,pyruvate
72143,raloxifene
72236,fosphenytoin
72257,interferon beta-1b
72302,ropinirole
72385,wheat germ oil
72435,anakinra
72610,troglitazone
72625,duloxetine
72901,ferumoxides
72937,tolcapone
72962,docetaxel
72965,letrozole
73032,remifentanil
73044,repaglinide
73056,risedronate
73137,tirofiban
73178,iloperidone
73455,doramectin
73494,telmisartan
73645,valacyclovir
73689,febuxostat
73710,paricalcitol
73891,black currant oil
74169,piperacillin / tazobactam
74667,zaleplon
75207,bosentan
75635,eptifibatide
75917,interferon beta-1a
76469,"bcg, live, connaught strain"
76895,reteplase
77492,tamsulosin
77655,zoledronic acid
78484,danaparoid
78678,rauwolfia preparation
78903,capreomycin
81638,strontium-89
81647,phenylbutyrate
81782,shark cartilage extract
81864,alitretinoin
82003,docusate
82074,Petrolatum  White
82088,plantago seed
82122,levofloxacin
82242,chlorophyllin copper complex
82819,acamprosate
83008,bicalutamide
83171,cidofovir
83213,mibefradil
83367,atorvastatin
83395,saquinavir
83515,eprosartan
83682,cefditoren
83719,grepafloxacin
83816,delavirdine
83818,irbesartan
83929,abciximab
83947,tazarotene
84108,rosiglitazone
84857,anastrozole
84959,imiglucerase
84990,gadobutrol
85248,alosetron
85762,ritonavir
85763,fomivirsen
86009,insulin lispro
87636,fexofenadine
87866,ardeparin
88014,rizatriptan
88249,montelukast
89013,aripiprazole
89698,gamboge
89729,acrisorcin
89778,echothiophate
89781,atropa belladona extract
89782,diphemanil
89784,isopropamide
89785,methscopolamine
89810,talbutal
89821,witch hazel
89858,aluminum carbonate
89870,Ox bile extract
89886,"rabies immune globulin, human"
89887,latrodectus mactans antivenin
89903,potassium gluconate
89959,phosphatidylserine
90176,iron
90650,technetium 99m
90926,anise oil
90950,thyme oil
91099,thiosalicylate
91235,digitalis preparation
91263,aloe extract
91264,malt soup extract
91266,rhubarb preparation
91299,Piperonyl Butoxide / Pyrethrins
91311,diflorasone
91327,octisalate
91472,shark liver oil
91531,sodium iodide (123i)
91535,sodium iodide i131
91588,thallous chloride tl201
91601,lymphocyte immune globulin
97016,Vitamin A / Vitamin D
100213,bifidobacterium infantis
100272,lactobacillus bulgaricus
100278,lactobacillus casei rhamnosus
103990,carbidopa / levodopa
104125,bran
104129,ispaghula husk
105669,polysaccharide iron complex
105694,epoetin alfa
106212,calamine
106876,isoniazid / Rifampin
106928,betamethasone / clotrimazole
106955,Hydrocortisone / pramoxine
106963,Hydrocortisone / Neomycin
106964,Hydrocortisone / Lidocaine
106986,Hydrocortisone / Oxytetracycline
106987,clioquinol / hydrocortisone
107011,nystatin / triamcinolone
107044,rabbit anti-human t-lymphocyte globulin
107602,Epinephrine / Lidocaine
107606,bupivacaine / epinephrine
107770,mepenzolate
107771,demecarium
108038,Acetaminophen / Caffeine
108088,alclometasone
108118,mometasone
113374,aminosalicylate
113588,Erythromycin / Sulfisoxazole
113931,Clavulanate / Ticarcillin
114052,pregnenolone
114200,citrate
114202,lactate
114203,feverfew extract
114289,indinavir
114477,levetiracetam
114934,desirudin
114970,zafirlukast
114979,rabeprazole
115238,becaplermin
115264,ibandronate
115552,trovafloxacin
115698,ziprasidone
117055,alemtuzumab
117466,tenofovir
118886,verteporfin
119565,tolterodine
119771,doripenem
120608,peginterferon alfa-2a
121191,rituximab
121243,voriconazole
124323,grapefruit extract
125918,fennel seed preparation
125921,ginger root
125929,bilberry extract
125933,cranberry preparation
126291,pumpkin seed extract
127424,orange
132889,corbadrine
134404,urofollitropin
134527,nelfinavir
134547,bendamustine
134568,bentoquatam
134615,brimonidine
134748,rasagiline
135056,lercanidipine
135095,Aspirin / Codeine
135098,dalfopristin / quinupristin
135313,isopropyl unoprostone
135391,olopatadine
135447,donepezil
135775,zolmitriptan
136198,darifenacin
136411,sildenafil
137732,chromium nicotinic acid complex
137939,silver acetate
138099,gemifloxacin
139233,magnesium orotate
139462,moxifloxacin
139778,tegaserod
139825,insulin detemir
139896,enfuvirtide
139953,pramlintide
139994,oprelvekin
140108,caspofungin
140480,icodextrin
140587,celecoxib
141366,naratriptan
141440,alatrofloxacin
141626,colesevelam
141704,everolimus
142131,magnesium aspartate
142407,calcium ascorbate
142438,Gentamicin Sulfate (USP)
144377,arnica extract
151195,atenolol / chlorthalidone
153970,hyoscyamine
153974,chloride ion
154643,mestranol / norethindrone
155002,aminolevulinate
155046,pentosan polysulfate
155080,methacholine
155097,hawthorn preparation
155122,phenolphthalein
155155,poloxamer 407
158660,proxigermanium
159151,tocofersolan
166283,lidocaine / prilocaine
183379,rivastigmine
183830,iocetamic acid
187832,pregabalin
190353,daclizumab
190376,linezolid
190521,abacavir
190548,tipranavir
191831,infliximab
194000,capecitabine
194279,palivizumab
194337,vorinostat
194881,brinzolamide
195085,efavirenz
195088,lopinavir
196102,basiliximab
196238,soy protein isolate
196319,palifermin
196342,samarium sm153
203218,Pyrimethamine / Sulfadoxine
203219,evening primrose oil
203223,digoxin antibodies fab fragments
214130,Acetaminophen / butalbital / Caffeine
214153,Acetaminophen / dichloralphenazone / isometheptene
214159,Aspirin / butalbital / Caffeine
214160,Aspirin / butalbital / Caffeine / Codeine
214177,lyme disease vaccine
214178,Acetaminophen / butalbital
214179,Acetaminophen / Chlorpheniramine
214180,Acetaminophen / Dextromethorphan
214181,acetaminophen / diphenhydramine
214182,Acetaminophen / Hydrocodone
214183,acetaminophen / oxycodone
214185,Acetaminophen / Pentazocine
214186,Acetaminophen / Phenylephrine
214187,Acetaminophen / Pseudoephedrine
214188,Acetaminophen / salicylamide
214196,acrivastine / pseudoephedrine
214199,Albuterol / Ipratropium
214212,amiloride / hydrochlorothiazide
214220,amitriptyline / chlordiazepoxide
214223,amlodipine / benazepril
214230,Amobarbital / Secobarbital
214236,anhydrous calcium iodide
214248,Ascorbic Acid / ferrous sulfate
214249,Aspirin / butalbital
214250,aspirin / caffeine
214251,Aspirin / Carisoprodol
214253,Aspirin / Hydrocodone
214254,Aspirin / Meprobamate
214255,Aspirin / Methocarbamol
214256,Aspirin / Oxycodone
214257,Aspirin / Pentazocine
214259,Aspirin / Pseudoephedrine
214261,Atropine / difenoxin
214262,Atropine / Edrophonium
214287,benazepril / hydrochlorothiazide
214288,Bendroflumethiazide / Nadolol
214317,bisoprolol / hydrochlorothiazide
214324,brompheniramine / phenylephrine
214325,Brompheniramine / Phenylpropanolamine
214326,Brompheniramine / Pseudoephedrine
214336,Caffeine / Ergotamine
214342,calcium acetate
214347,Calcium Carbonate / Magnesium Hydroxide
214349,Calcium Carbonate / Sodium Fluoride
214354,candesartan
214355,candida albicans extract
214357,captopril / hydrochlorothiazide
214364,carbinoxamine / Pseudoephedrine
214367,Casanthranol / Docusate
214390,Chlorpheniramine / Dextromethorphan
214392,Chlorpheniramine / Hydrocodone
214393,chlorpheniramine / phenylephrine
214394,Chlorpheniramine / Phenylpropanolamine
214395,Chlorpheniramine / Pseudoephedrine
214406,Chlorpheniramine / Guaifenesin / Phenylephrine
214407,Chlorpheniramine / Guaifenesin / Pseudoephedrine
214409,Chlorpheniramine / Hydrocodone / Phenylephrine
214416,Chlorpheniramine / Phenylephrine / Pyrilamine
214418,Chlorthalidone / Clonidine
214419,Chlorthalidone / Reserpine
214427,citric acid / potassium citrate
214442,codeine / guaifenesin
214444,Codeine / Promethazine
214445,Codeine / Pseudoephedrine
214449,Codeine / Phenylephrine / Promethazine
214450,Codeine / Phenylephrine / Pyrilamine
214451,Codeine / Pseudoephedrine / Triprolidine
214452,Colchicine / Probenecid
214461,corticorelin
214468,daunorubicin liposomal
214470,denileukin diftitox
214472,deserpidine / Methyclothiazide
214485,dextran 1
214488,dextromethorphan / guaifenesin
214491,Dextromethorphan / Promethazine
214492,Dextromethorphan / Pseudoephedrine
214494,Dextromethorphan / Guaifenesin / Phenylephrine
214495,Dextromethorphan / Guaifenesin / Pseudoephedrine
214496,Dextromethorphan / Phenylephrine / Pyrilamine
214502,diclofenac / misoprostol
214507,Diltiazem / Enalapril
214512,Diphenhydramine / Pseudoephedrine
214525,doxorubicin liposome
214528,Dyphylline / Guaifenesin
214535,Enalapril / Felodipine
214536,enalapril / hydrochlorothiazide
214538,Ephedrine / Guaifenesin
214549,"estrogens, esterified (usp)"
214551,Estradiol / Norethindrone
214555,etanercept
214558,Ethinyl Estradiol / Levonorgestrel
214559,ethinyl estradiol / norgestimate
214565,fexofenadine / pseudoephedrine
214582,glatiramer
214594,Guaifenesin / Hydrocodone
214597,Guaifenesin / Phenylephrine
214598,Guaifenesin / Phenylpropanolamine
214599,guaifenesin / pseudoephedrine
214600,Guaifenesin / Theophylline
214603,Guaifenesin / Hydrocodone / Phenylephrine
214604,Guaifenesin / Hydrocodone / Pseudoephedrine
214614,homatropine / Hydrocodone
214615,Hydralazine / Hydrochlorothiazide
214616,Hydralazine / Hydrochlorothiazide / Reserpine
214617,Hydrochlorothiazide / irbesartan
214618,hydrochlorothiazide / lisinopril
214619,Hydrochlorothiazide / Losartan
214620,hydrochlorothiazide / methyldopa
214621,hydrochlorothiazide / metoprolol
214622,hydrochlorothiazide / moexipril
214623,Hydrochlorothiazide / Propranolol
214624,Hydrochlorothiazide / Reserpine
214625,Hydrochlorothiazide / Timolol
214626,Hydrochlorothiazide / valsartan
214627,hydrocodone / ibuprofen
214628,Hydrocodone / Phenylephrine
214631,Hydrocodone / Pseudoephedrine
214652,Ibuprofen / Pseudoephedrine
214662,isoniazid / Pyrazinamide / Rifampin
214664,Isoproterenol / Phenylephrine
214671,lamivudine / zidovudine
214681,loperamide / simethicone
214682,loratadine / pseudoephedrine
214685,magaldrate / Simethicone
214688,magnesium lactate
214699,Meperidine / Promethazine
214703,Methyclothiazide / Reserpine
214721,Naloxone / Pentazocine
214769,Phenylephrine / Promethazine
214787,Polythiazide / Prazosin
214788,Polythiazide / Reserpine
214807,pseudoephedrine / triprolidine
214817,sacrosidase
214824,sevelamer
214866,trandolapril / verapamil
214957,acerola
215597,belladonna alkaloids / opium
215799,choline magnesium trisalicyclate
215830,Calcium Carbonate / Vitamin D
215976,"magnesium, chelated"
216524,Dexamethasone / Neomycin
216525,Dexamethasone / Neomycin / Polymyxin B
216535,DEXTRAN HM
217626,hydrocortisone / iodoquinol
217627,Hydrocortisone / Neomycin / Polymyxin B
219228,Acetaminophen / phenyltoloxamine
219314,polymyxin b / trimethoprim
220982,yohimbine
221050,"bcg, live, tice strain"
221082,colloidal oatmeal
221083,"sulfur,colloidal"
221090,dibasic sodium phosphate heptahydrate
221110,"ultralente insulin, human"
221147,polyethylene glycol 3350
221916,chamomile flowers
223779,potassium bitartrate
224905,trastuzumab
226716,aspirin / dipyridamole
226724,urea c-13
227239,masoprocol
227518,follicle stimulating hormone
228041,echinacea preparation
228476,gatifloxacin
228656,amprenavir
228783,frovatriptan
228790,dutasteride
228833,gadoversetamide
229367,quinupristin
229369,dalfopristin
231049,eletriptan
232158,rofecoxib
232539,calfactant
232540,red yeast rice
233272,bexarotene
233603,clevidipine
233698,dronedarone
234416,lanthanum carbonate
234449,iodine-131-tositumomab
235389,Mestranol / Norethynodrel
235496,"sodium phosphate, monobasic"
235522,cherry
235530,sorbitol solution
235787,capsicum oleoresin
235940,cynara preparation
235996,erwinia asparaginase
236121,echinacea angustifolia extract
236142,zinc aspartate
236154,black currant preparation
236238,burdock root extract
236279,devil's claw preparation
236344,saw palmetto extract
236368,sarsaparilla preparation
236381,poractant alfa
236466,pygeum africanum preparation
236531,buchu
236594,amphotericin b liposomal
236614,butcher's broom preparation
236664,chaste tree preparation
236665,black cohosh extract
236693,calcium saccharate
236718,sulfonated phenol
236719,"sodium phosphate, dibasic"
236741,magnesium sulfate heptahydrate
236778,trospium
236782,saccharomyces boulardii
236797,alpha hydroxy acids
236801,yohimbe bark preparation
236809,ginkgo biloba extract
236907,potassium sulfide
236911,zinc citrate
236953,guarana preparation
237005,levomethadyl
237020,wild yam extract
237027,loteprednol
237057,lepirudin
237058,thonzonium
237099,alpha tocopherol
237116,grape seed extract
237148,bismuth-formic-iodide
237159,levalbuterol
248123,cat hair extract
253157,bee pollen
253163,dicalcium phosphate
253166,"synthetic conjugated estrogens, a"
253168,garcinia cambogia preparation
253172,grape extract
253174,"hepatitis a vaccine, inactivated"
253182,insulin (human)
253190,oat bran
253193,passiflora incarnata extract
253206,valerian root extract
253208,VON WILLEBRAND FACTOR COMPLEX (HUMAN)
253337,bevacizumab
253453,peginterferon alfa-2b
257844,mefenamate
258326,hyperici herba
258337,Hydrochlorothiazide / Triamterene
258347,hyaluronan
258439,heavy mineral oil
258494,exemestane
259265,ginkgo biloba leaf extract
259266,hops extract
259274,milk thistle seed extract
259276,pine bark extract
259277,"potassium,chelated"
259279,SOY LECITHIN
259280,tenecteplase
259282,xenon-133
259283,yucca extract
259314,black pepper preparation
259320,plant stanol ester
259342,cayenne extract
259351,alpha-d-galactosidase enzyme
259372,fructooligosaccharide
259380,verbena extract
259415,echinacea angustifolia root extract
259449,citrus paradisi seed extract
259453,levobupivacaine
259460,borage extract
259470,korean ginseng preparation
259471,korean ginseng root extract
259511,black cohosh root extract
259513,echinacea purpurea root extract
260012,salicin extract
260014,watermelon preparation
260025,echinacea purpurea extract
260038,korean ginseng root
260040,evening primrose extract
260101,oseltamivir
261407,butabarbital / Hyoscyamine / Phenazopyridine
261414,estradiol / norgestimate
261415,fosinopril / hydrochlorothiazide
261417,Hydrochlorothiazide / quinapril
261418,Hyoscyamine / Phenobarbital
261432,phenylephrine / pyrilamine
261435,sodium ferric gluconate complex
262100,rapacuronium
262150,iron carbonyl
262231,Hyoscyamine / Methenamine
262263,skullcap preparation
262323,ibritumomab tiuxetan
263010,tositumomab
263034,panitumumab
265647,garlic preparation
266364,bearberry preparation
266604,metirosine
267073,methicillin sodium
267366,sodium ascorbate
267453,"sodium acetate, anhydrous"
272758,gallium (67ga) citrate
273888,calcium threonate
274332,nateglinide
274403,mecasermin
274771,nelarabine
274783,insulin glargine
274786,telithromycin
274964,ciclesonide
275635,desloratadine
275891,valganciclovir
276237,emtricitabine
278567,valdecoxib
278739,pegvisomant
279645,almotriptan
282357,fulvestrant
282388,imatinib
282427,Amitriptyline / Perphenazine
282446,posaconazole
282448,artemether / lumefantrine
282470,damiana leaf preparation
283537,anamu preparation
283540,apple pectin
283567,green tea leaf extract
283568,guggul lipids
283570,hawthorn berry
283578,magnesium malate
283579,milk thistle extract
283677,corn silk preparation
283678,quaternium-15
283742,esomeprazole
283753,perflutren
283809,travoprost
283810,bimatoprost
283821,rasburicase
283829,cider vinegar
283838,darbepoetin alfa
284110,fe heme polypeptide
284620,abacavir / Lamivudine / Zidovudine
284623,atovaquone / proguanil
284628,candesartan / Hydrochlorothiazide
284635,fluticasone / salmeterol
284636,Hydrochlorothiazide / telmisartan
284637,hylan g-f 20
284640,lopinavir / ritonavir
284641,Naproxen / Pseudoephedrine
285129,glyburide / metformin
285148,bifidobacterium bifidum
285149,banana extract
285154,Goldenseal preparation
285155,kelp preparation
285156,lactobacillus reuteri
285157,matricaria chamomilla extract
285159,passion flower extract
285193,red clover preparation
285208,arnica montana extract
285219,apis mellifera preparation
285223,cat's claw preparation
285228,kava
285241,ginger extract
285243,alfalfa preparation
285245,cinnamon preparation
285251,oats preparation
285279,honey preparation
287515,soybean preparation
287585,Guanethidine / Hydrochlorothiazide
288088,cetrimide
288262,cinoxate
298665,nepafenac
298869,eplerenone
298983,ponazuril
299081,spinosad
299635,alefacept
300195,tenofovir disoproxil
301542,rosuvastatin
301739,abarelix
302285,conivaptan
302379,omalizumab
304962,arformoterol
306266,entecavir
306674,vardenafil
307387,plum preparation
314324,aspergillus terreus allergenic extract
314415,mucor plumbeus allergenic extract
314443,rhizopus arrhizus var. arrhizus extract
314488,corn smut allergenic extract
314494,ammonium silicofluoride
314504,anti-inhibitor coagulant complex
314517,belladonna leaf
314553,chloride hexahydrate
314583,d-biotin
314605,egg yolk phospholipids
314647,glyceryl monolaurate
314683,"insulin, zinc, human"
314684,"insulin, protamine lispro, human"
314718,magnesium acetate
314724,meningococcal polysaccharide vaccine group w-135
314725,meningococcal polysaccharide vaccine group y
314726,Menthol / phenol
314753,orris allergenic extract
314797,potassium lactate
314832,sodium lauryl sulfoacetate
314881,undecylenate
316987,transdermal system
317678,enema
317808,elder extract
317825,horse chestnut preparation
317857,parsley extract
318340,aloe vera preparation
318341,cetuximab
319779,asafetida extract
319780,capsicum extract
319781,eucalyptus extract
319808,broccoli preparation
319816,urtica preparation
319823,thyme preparation
319826,beet juice
319829,legume preparation
319837,gotu kola extract
319839,maca preparation
319864,cisatracurium
321064,olmesartan
321208,fondaparinux
321952,pimecrolimus
321988,escitalopram
322167,solifenacin
324030,Papaya preparation
324040,podophyllum preparation
324042,Hydrochlorothiazide / Spironolactone
324044,desogestrel / ethinyl estradiol
324072,dimethicone
325526,ginseng preparation
325527,cilantro extract
325642,ertapenem
325646,aliskiren
325887,micafungin
326374,norelgestromin
327361,adalimumab
328134,gefitinib
328141,angelica sinensis preparation
337068,methyl 5-aminolevulinate
337523,ixabepilone
337525,erlotinib
337623,dornase alfa
338036,pegfilgrastim
338817,agalsidase beta
341018,anidulafungin
341248,ezetimibe
341379,nitenpyram
342369,lenalidomide
342940,pau d'arco preparation
343047,atazanavir
343048,treprostinil
349948,sarracenia purpurea preparation
349978,oat smut allergenic extract
350141,saccharomyces cerevisiae allergenic extract
350374,"betaine, anhydrous"
350489,viscum album preparation
352362,Acetaminophen / Tramadol
352364,buprenorphine / naloxone
352367,cetirizine / pseudoephedrine
352372,dexmethylphenidate
352374,drotrecogin alfa
352375,eprosartan / hydrochlorothiazide
352377,ethinyl estradiol / norelgestromin
352381,glipizide / metformin
352385,"insulin, aspart protamine, human"
352387,Lovastatin / Niacin
352767,Methscopolamine / Pseudoephedrine
353110,fibrinolysis inhibitor
353497,levobetaxolol
354770,natalizumab
356834,deracoxib
356887,levocetirizine
356988,efalizumab
357977,sunitinib
358255,aprepitant
358257,tolvaptan
358258,bortezomib
358262,fosamprenavir
358263,tadalafil
358274,ambrisentan
360262,apple cider vinegar
360375,fenugreek seed preparation
382272,"linoleic acids, conjugated"
384410,ethinyl estradiol / norethindrone
384455,tigecycline
386938,follitropin alfa
388084,lutropin alfa
389132,budesonide / formoterol
392454,Benzoyl Peroxide / Hydrocortisone
392483,Benzoyl Peroxide / Sulfur
392503,mequinol / Tretinoin
392509,laronidase
392556,Benzoyl Peroxide / Erythromycin
400008,insulin glulisine
400674,dexbrompheniramine / Pseudoephedrine
401713,carglumic acid
402316,miglustat
403712,morinda citrifolia extract
404773,amlodipine / atorvastatin
404774,anthrax vaccine adsorbed
404785,carbetapentane / Phenylephrine / Pyrilamine
404786,Carbidopa / entacapone / Levodopa
404789,Chlorpheniramine / Ibuprofen / Pseudoephedrine
407884,L-METHYLFOLATE
407961,mint
407990,cinacalcet
435657,olive leaf extract
436239,grape
436267,black raspberry
460132,darunavir
461016,eszopiclone
465370,Atropine / pralidoxime
465397,ciprofloxacin / dexamethasone
465680,fluocinolone / hydroquinone / Tretinoin
465711,Ciprofloxacin / Hydrocortisone
466192,aspergillus fumigatus extract
466195,botrytis cinerea extract
466197,chaetomium globosum extract
466198,cladosporium herbarum extract
466423,Antipyrine / Benzocaine
466431,Chlorpheniramine / Dextromethorphan / Pseudoephedrine
466486,Dextromethorphan / Phenylephrine
466487,Pheniramine / Phenylephrine
466489,Codeine / Guaifenesin / Pseudoephedrine
466513,carbetapentane / Chlorpheniramine / Ephedrine / Phenylephrine
466514,Chlorpheniramine / Hydrocodone / Pseudoephedrine
466517,Acetaminophen / dexbrompheniramine / Pseudoephedrine
466522,diphenhydramine / zinc acetate
466524,Acetaminophen / Dextromethorphan / Doxylamine / Pseudoephedrine
466530,Acetic Acid / Hydrocortisone
466537,Menthol / methyl salicylate
466541,neomycin / polymyxin b
466549,Aspirin / Caffeine / Orphenadrine
466556,Dextromethorphan / Guaifenesin / Phenylpropanolamine
466565,pramoxine / Zinc Oxide
466568,Chlorpheniramine / Codeine / Pseudoephedrine
466569,Acetaminophen / Dextromethorphan / Pseudoephedrine
466570,pumpkin seed oil
466584,acetaminophen / aspirin / caffeine
466588,Aluminum Hydroxide / Magnesium Hydroxide / Simethicone
466600,Camphor / Menthol
473387,ferumoxytol
473837,telavancin
474128,telbivudine
475230,degarelix
475342,dasatinib
475968,liraglutide
475969,etravirine
476786,aloe polysaccharide
476818,magnesium glycinate
477053,cinnamon bark
477189,saw palmetto fruit extract
477468,morphine liposomal
477631,butabarbital
480167,lapatinib
480639,alvimopan
484211,ezetimibe / simvastatin
484259,ibuprofen / oxycodone
484348,omega-3 acid ethyl esters (usp)
485858,boswellia preparation
486362,Lactobacillus Sporogenes
486895,magnesium amino acid chelate
486961,phosphate ion
487252,spirulina
495881,sorafenib
496653,salicylic acid / sulfur
498509,pegaptanib
544488,botulism immune globulin iv human
577312,"mineral oil, light"
578033,galsulfase
578285,tocotrienols
578315,hoodia gordonii extract
578377,polypodium leucotomos
579598,soybean lecithin
579893,cornsilk
580117,african pygeum extract
580119,stinging nettle extract
581398,citrus pectin
588003,meclofenamate
588250,milnacipran
591622,varenicline
591781,eculizumab
592464,articaine
593411,sitagliptin
594040,Atropine / Diphenoxylate
594680,docosanol
595060,ranibizumab
596205,ramelteon
596554,vildagliptin
596723,cerivastatin
596724,anagrelide
597142,brimonidine / timolol
597159,Naphazoline / Pheniramine
597501,desloratadine / pseudoephedrine
602738,Saccharomyces boulardii lyo
602811,lactobacillus rhamnosus gg
605496,carbetapentane / Guaifenesin
605998,chlorpheniramine / codeine
605999,Chlorpheniramine / Methscopolamine
606096,acetaminophen / guaifenesin
606253,glimepiride / rosiglitazone
606396,human secretin
606797,Acetaminophen / Caffeine / phenyltoloxamine / salicylamide
607999,Metformin / pioglitazone
608568,lidocaine / tetracaine
608838,drospirenone / estradiol
611247,Fluoxetine / olanzapine
611854,chlordiazepoxide / clidinium
612865,tocilizumab
612937,interferon alfa-n3
613391,prasugrel
614348,Metformin / rosiglitazone
614373,deferasirox
614391,abatacept
614534,abacavir / lamivudine
616739,rotigotine
616877,mecasermin rinfabate
617148,Coagulation Factor IX (Human)
617777,omeprazole / sodium bicarbonate
618060,thioctate
618278,azelate
618365,"synthetic conjugated estrogens, b"
618425,nalidixate
618442,tiaprofenate
618453,gamma-linolenate
618564,trichloroacetate
618597,eicosapentaenoate
618771,gamma-aminobutyrate
618974,4-aminobenzoate
619693,peramivir
620216,maraviroc
623033,lubiprostone
623400,lacosamide
629565,alglucosidase alfa
631657,"insulin human, rdna origin"
636827,guaiacolsulfonate
637366,wheat dextrin
640062,regadenoson
641465,armodafinil
642274,retapamulin
644101,idursulfase
644718,ferrous asparto glycinate
644895,Diphenhydramine / Ibuprofen
645048,calcium carbonate / simethicone
645555,Bacitracin / Polymyxin B
646781,benzoyl peroxide / clindamycin
647235,glimepiride / pioglitazone
657797,temsirolimus
658708,ecallantide
659476,green tea extract
662019,pralatrexate
662263,dorzolamide / timolol
662281,nilotinib
679314,paliperidone
684879,pyridoxine
687078,Acetaminophen / Aspirin
687144,clindamycin / tretinoin
687333,estradiol / levonorgestrel
689289,chlorcyclizine / Hydrocortisone
689304,Fluorometholone / Sulfacetamide
689371,chloroxylenol / Hydrocortisone / pramoxine
689374,chloroxylenol / pramoxine
689380,Chlorpheniramine / Codeine / Phenylephrine
689387,Chlorpheniramine / Dextromethorphan / Guaifenesin / Phenylephrine
689389,Chlorpheniramine / Dextromethorphan / Phenylephrine
689460,Guaifenesin / Hydromorphone
689466,Oxytetracycline / Phenazopyridine / Sulfamethizole
689512,Aspirin / Caffeine / dihydrocodeine
689518,Aspirin / Caffeine / Propoxyphene
689519,Aspirin / Caffeine / salicylamide
689522,Aspirin / Carisoprodol / Codeine
689524,Aspirin / Citric Acid / Sodium Bicarbonate
689554,Acetaminophen / Aspirin / Caffeine / salicylamide
689555,Acetaminophen / Aspirin / Codeine
689558,Acetaminophen / Brompheniramine / Pseudoephedrine
689561,Acetaminophen / butalbital / Caffeine / Codeine
689569,Acetaminophen / Caffeine / dihydrocodeine
689570,Acetaminophen / Caffeine / Guaifenesin / Phenylephrine
