ICD9CM,345.9,"Epilepsy, unspecified"
ICD9CM,345.90,"Epilepsy, unspecified, without mention of intractable epilepsy"
ICD9CM,345.91,"Epilepsy, unspecified, with intractable epilepsy"
ICD9CM,346,Migraine
ICD9CM,346.0,Migraine with aura
ICD9CM,346.00,Migraine with aura; without mention of intractable migraine without mention of status migrainosus
ICD9CM,346.1,Migraine without aura
ICD9CM,346.10,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus"
ICD9CM,346.11,Migraine without aura; with intractable migraine; so stated; without mention of status migrainosus
ICD9CM,346.20,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus"
ICD9CM,346.3,Hemiplegic migraine
ICD9CM,346.30,"Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus"
ICD9CM,346.4,Menstrual migraine
ICD9CM,346.40,"Menstrual migraine, without mention of intractable migraine without mention of status migrainosus"
ICD9CM,346.80,"Other forms of migraine, without mention of intractable migraine without mention of status migrainosus"
ICD9CM,346.9,"Migraine, unspecified"
ICD9CM,346.90,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus"
ICD9CM,347.0,Narcolepsy
ICD9CM,347.00,"Narcolepsy, without cataplexy"
ICD9CM,348.1,Anoxic brain damage
ICD9CM,348.2,Benign intracranial hypertension
ICD9CM,348.3,"Encephalopathy, not elsewhere classified"
ICD9CM,348.30,"Encephalopathy, unspecified"
ICD9CM,348.39,Other encephalopathy
ICD9CM,348.4,Compression of brain
ICD9CM,348.5,Cerebral edema
ICD9CM,348.82,Brain death
ICD9CM,348.89,Other conditions of brain
ICD9CM,348.9,Brain condition NOS
ICD9CM,349.2,Disorders of meninges; not elsewhere classified
ICD9CM,349.82,Toxic encephalopathy
ICD9CM,349.89,Other specified disorders of nervous system
ICD9CM,349.9,Unspecified disorders of nervous system
ICD9CM,35-39.99,OPERATIONS ON THE CARDIOVASCULAR SYSTEM
ICD9CM,350-359.99,
ICD9CM,350.1,Trigeminal neuralgia
ICD9CM,351,Facial nerve disorders
ICD9CM,351.0,Bell's palsy
ICD9CM,351.8,Other facial nerve disorders
ICD9CM,351.9,"Facial nerve disorder, unspecified"
ICD9CM,352.1,Glossopharyngeal neuralgia
ICD9CM,352.5,Disorders of hypoglossal [12th] nerve
ICD9CM,352.6,Multiple cranial nerve palsies
ICD9CM,353.0,Brachial plexus lesions
ICD9CM,353.6,Phantom limb (syndrome)
ICD9CM,353.9,Unspecified nerve root and plexus disorder
ICD9CM,354.0,Carpal tunnel syndrome
ICD9CM,354.8,Other mononeuritis of upper limb
ICD9CM,355.1,Meralgia paresthetica
ICD9CM,355.8,"Mononeuritis of lower limb, unspecified"
ICD9CM,355.9,Mononeuritis NOS
ICD9CM,356.0,Hereditary peripheral neuropathy
ICD9CM,356.1,Peroneal muscle atrophy
ICD9CM,356.2,Hereditary sensory neuropathy
ICD9CM,356.9,Unspecified idiopathic peripheral neuropathy
ICD9CM,357.0,Acute infective polyneuritis
ICD9CM,357.2,Polyneuropathy in diabetes
ICD9CM,357.5,Alcoholic polyneuropathy
ICD9CM,357.81,Chr inflam polyneuritis
ICD9CM,357.82,Crit illness neuropathy
ICD9CM,357.89,Other inflammatory and toxic neuropathy
ICD9CM,357.9,Unspecified inflammatory and toxic neuropathies
ICD9CM,358,Myoneural disorders
ICD9CM,358.0,Myasthenia gravis
ICD9CM,358.00,Myasthenia gravis without (acute) exacerbation
ICD9CM,358.01,Myasthenia gravis with (acute) exacerbation
ICD9CM,358.3,Lambert-Eaton syndrome
ICD9CM,358.8,Other specified myoneural disorders
ICD9CM,358.9,Myoneural disorders NOS
ICD9CM,359,Muscular dystrophies and other myopathies
ICD9CM,359.0,Congenital hereditary muscular dystrophy
ICD9CM,359.1,Hereditary progressive muscular dystrophy
ICD9CM,359.2,Myotonic disorders
ICD9CM,359.21,Myotonic musclr dystrphy
ICD9CM,359.22,Myotonia congenita
ICD9CM,359.29,Other specified myotonic disorder
ICD9CM,359.3,Periodic paralysis
ICD9CM,359.71,Inclusion body myositis (ADDED)
ICD9CM,359.79,"Other inflammatory and immune myopathies, NEC"
ICD9CM,359.89,Other myopathies
ICD9CM,359.9,Myopathy NOS
ICD9CM,36.06,Ins nondrug elut cor st
ICD9CM,36.1,Bypass anastomosis for heart revascularization
ICD9CM,36.10,AORTOCORONARY BYPASS NOS
ICD9CM,360,Disorders of the globe
ICD9CM,360-379.99,DISORDERS OF THE EYE AND ADNEXA
ICD9CM,360.00,Purulent endophthalmitis; unspecified
ICD9CM,360.01,Acute endophthalmitis
ICD9CM,360.11,Sympathetic uveitis
ICD9CM,360.12,Panuveitis
ICD9CM,360.19,Other endophthalmitis
ICD9CM,360.21,Progressive high (degenerative) myopia
ICD9CM,360.3,Hypotony of eye
ICD9CM,360.30,Hypotony NOS; eye
ICD9CM,360.34,Flat anterior chamber
ICD9CM,360.43,"Hemophthalmos, except current injury"
ICD9CM,360.60,"Foreign body, intraocular, unspecified"
ICD9CM,360.9,Disorder of globe NOS
ICD9CM,361.9,Retinal detachment NOS
ICD9CM,362,Other retinal disorders
ICD9CM,362.0,Diabetic retinopathy
ICD9CM,362.02,Prolif diab retinopathy
ICD9CM,362.07,Diabetic macular edema
ICD9CM,362.10,"Background retinopathy, unspecified"
ICD9CM,362.13,Changes in vascular appearance of retina
ICD9CM,362.16,Retinal neovascularization NOS
ICD9CM,362.18,Retinal vasculitis
ICD9CM,362.20,"Retinopathy of prematurity, unspecified"
ICD9CM,362.21,Retrolental fibroplasia
ICD9CM,362.29,Other nondiabetic proliferative retinopathy
ICD9CM,362.35,Cent retinal vein occlus
ICD9CM,362.36,Venous tributary (branch) occlusion
ICD9CM,362.4,Separation of retinal layers
ICD9CM,362.40,"Retinal layer separation, unspecified"
ICD9CM,362.41,Central serous retinopathy
ICD9CM,362.5,Degeneration of macula and posterior pole of retina
ICD9CM,362.50,"Macular degeneration (senile), unspecified"
ICD9CM,362.52,Exudative macular degen
ICD9CM,362.53,Cystoid macular degeneration of retina
ICD9CM,362.60,Peripheral retinal degeneration; unspecified
ICD9CM,362.74,Pigmentary retinal dystrophy
ICD9CM,362.8,Other retinal disorders
ICD9CM,362.83,Retinal edema
ICD9CM,362.89,Retinal disorders NEC
ICD9CM,362.9,Retinal disorder NOS
ICD9CM,363.20,Chorioretinitis NOS
ICD9CM,363.20|078.5,
ICD9CM,363.30,Chorioretinal scar; unspecified
ICD9CM,363.71,Serous choroidal detachment
ICD9CM,363.9,Unspecified disorder of choroid
ICD9CM,364,Disorders of iris and ciliary body
ICD9CM,364.00,Acute iridocyclitis NOS
ICD9CM,364.1,Chronic iridocyclitis
ICD9CM,364.10,"Chronic iridocyclitis, unspecified"
ICD9CM,364.2,Certain types of iridocyclitis
ICD9CM,364.21,Fuchs' heterochromic cyclitis
ICD9CM,364.3,Unspecified iridocyclitis
ICD9CM,364.41,Hyphema of iris and ciliary body
ICD9CM,364.59,Other iris atrophy
ICD9CM,364.70,Adhesions of iris NOS
ICD9CM,364.71,Posterior synechiae
ICD9CM,364.8,Other disorders of iris and ciliary body
ICD9CM,364.81,Floppy iris syndrome
ICD9CM,364.89,Other disorders of iris and ciliary body
ICD9CM,364.9,Unspecified disorder of iris and ciliary body
ICD9CM,365,Glaucoma
ICD9CM,365.0,Borderline glaucoma [glaucoma suspect]
ICD9CM,365.00,Preglaucoma; unspecified
ICD9CM,365.02,Anatomical narrow angle borderline glaucoma
ICD9CM,365.04,Ocular hypertension
ICD9CM,365.1,Open-angle glaucoma
ICD9CM,365.10,Open-angle glaucoma NOS
ICD9CM,365.11,Prim open angle glaucoma
ICD9CM,365.12,Low tension glaucoma
ICD9CM,365.13,Pigmentary glaucoma
ICD9CM,365.2,Primary angle-closure glaucoma
ICD9CM,365.20,"Primary angle-closure glaucoma, unspecified"
ICD9CM,365.20|365.70,
ICD9CM,365.22,Acute angl-clos glaucoma
ICD9CM,365.23,Chronic angle-closure glaucoma
ICD9CM,365.60,Glaucoma associated with unspecified ocular disorder
ICD9CM,365.63,Glaucoma associated with vascular disorders
ICD9CM,365.89,Other specified glaucoma
ICD9CM,365.9,Glaucoma NOS
ICD9CM,366,Cataract
ICD9CM,366.04,Nuclear cataract
ICD9CM,366.41,Diabetic cataract
ICD9CM,366.5,After-cataract
ICD9CM,366.50,After-cataract NOS
ICD9CM,366.9,Cataract NOS
ICD9CM,367.1,Myopia
ICD9CM,367.51,Paresis of accommodation
ICD9CM,367.53,Spasm of accommodation
ICD9CM,368,Visual disturbances
ICD9CM,368.00,Amblyopia NOS
ICD9CM,368.03,Refractive amblyopia
ICD9CM,368.1,Subjective visual disturbances
ICD9CM,368.10,"Subjective visual disturbance, unspecified"
ICD9CM,368.11,Sudden visual loss
ICD9CM,368.12,Transient visual loss
ICD9CM,368.13,Visual discomfort
ICD9CM,368.15,Other visual distortions and entoptic phenomena
ICD9CM,368.2,Diplopia
ICD9CM,368.31,Suppression of binocular vision
ICD9CM,368.41,Scotoma involving central area
ICD9CM,368.5,Color vision deficiencies
ICD9CM,368.52,Deutan defect
ICD9CM,368.59,Other color vision deficiencies
ICD9CM,368.6,Night blindness
ICD9CM,368.60,Night blindness NOS
ICD9CM,368.8,Other specified visual disturbances
ICD9CM,368.9,Unspecified visual disturbance
ICD9CM,369,Blindness and low vision
ICD9CM,369.01,Better eye: total vision impairment; lesser eye: total vision impairment
ICD9CM,369.9,Visual loss NOS
ICD9CM,37.26,Catheter based invasive electrophysiologic testing
ICD9CM,37.51,HEART TRANSPLANTATION
ICD9CM,370,Keratitis
ICD9CM,370.0,Corneal ulcer
ICD9CM,370.00,Corneal ulcer NOS
ICD9CM,370.01,Marginal corneal ulcer
ICD9CM,370.05,Mycotic corneal ulcer
ICD9CM,370.20,Superficial keratitis; unspecified
ICD9CM,370.21,Punctate keratitis
ICD9CM,370.33,Keratoconjunctivitis sicca; not specified as Sjogren's
ICD9CM,370.34,Exposure keratoconjunctivitis
ICD9CM,370.40,"Keratoconjunctivitis, unspecified"
ICD9CM,370.49,Other keratoconjunctivitis
ICD9CM,370.8,Other forms of keratitis
ICD9CM,370.9,Keratitis NOS
ICD9CM,371,Corneal opacity and other disorders of cornea
ICD9CM,371.0,Corneal scars and opacities
ICD9CM,371.00,Corneal opacity NOS
ICD9CM,371.11,Anterior corneal pigmentations
ICD9CM,371.14,Kayser-Fleischer ring
ICD9CM,371.2,Corneal edema
ICD9CM,371.20,Corneal edema NOS
ICD9CM,371.42,Recurrent erosion of cornea
ICD9CM,371.45,Keratomalacia NOS
ICD9CM,371.50,Corneal dystrophy NOS
ICD9CM,371.57,Endothelial corneal dystrophy
ICD9CM,371.6,Keratoconus
ICD9CM,371.60,"Keratoconus, unspecified"
ICD9CM,371.71,Corneal ectasia
ICD9CM,371.81,Corneal anesthesia and hypoesthesia
ICD9CM,371.89,Other corneal disorders
ICD9CM,371.9,Corneal disorder NOS
ICD9CM,372,Disorders of conjunctiva
ICD9CM,372.0,Acute conjunctivitis
ICD9CM,372.00,"Acute conjunctivitis, unspecified"
ICD9CM,372.03,Other mucopurulent conjunctivitis
ICD9CM,372.13,Vernal conjunctivitis
ICD9CM,372.14,Other chronic allergic conjunctivitis
ICD9CM,372.2,Blepharoconjunctivitis
ICD9CM,372.20,Blepharoconjunctivit NOS
ICD9CM,372.30,"Conjunctivitis, unspecified"
ICD9CM,372.34,Pingueculitis
ICD9CM,372.39,Conjunctivitis NEC
ICD9CM,372.4,Pterygium
ICD9CM,372.40,Pterygium NOS
ICD9CM,372.53,Conjunctival xerosis
ICD9CM,372.71,Hyperemia of conjunctiva
ICD9CM,372.9,Unspecified disorder of conjunctiva
ICD9CM,373.0,Blepharitis
ICD9CM,373.00,Blepharitis NOS
ICD9CM,373.11,Hordeolum externum
ICD9CM,373.12,Hordeolum internum
ICD9CM,373.2,Chalazion
ICD9CM,373.9,Inflammation eyelid NOS
ICD9CM,374.41,Lid retraction or lag
ICD9CM,374.51,Xanthelasma of eyelid
ICD9CM,374.55,Hypotrichosis of eyelid
ICD9CM,374.82,Edema of eyelid
ICD9CM,374.89,Other disorders of eyelid
ICD9CM,374.9,Unspecified disorder of eyelid
ICD9CM,375,Disorders of lacrimal system
ICD9CM,375.15,"Tear film insufficiency, unspecified"
ICD9CM,375.2,Epiphora
ICD9CM,375.20,Epiphora NOS
ICD9CM,375.30,Dacryocystitis NOS
ICD9CM,375.9,Unspecified disorder of lacrimal system
ICD9CM,376,Disorders of the orbit
ICD9CM,376.2,Endocrine exophthalmos
ICD9CM,376.30,Exophthalmos NOS
ICD9CM,376.5,Enophthalmos
ICD9CM,376.50,"Enophthalmos, unspecified as to cause"
ICD9CM,376.9,Unspecified disorder of orbit
ICD9CM,377,Disorders of optic nerve and visual pathways
ICD9CM,377.0,Papilledema
ICD9CM,377.00,Papilledema unspecified
ICD9CM,377.1,Optic atrophy
ICD9CM,377.10,Optic atrophy unspecified
ICD9CM,377.16,Hereditary optic atrophy
ICD9CM,377.3,Optic neuritis
ICD9CM,377.30,Optic neuritis NOS
ICD9CM,377.31,Optic papillitis
ICD9CM,377.41,Ischemic optic neuropathy
ICD9CM,377.75,Cortical blindness
ICD9CM,377.9,Unspecified disorder of optic nerve and visual pathways
ICD9CM,378.0,Esotropia
ICD9CM,378.00,Esotropia NOS
ICD9CM,378.06,Alternating esotropia with A pattern
ICD9CM,378.30,Heterotropia NOS
ICD9CM,378.35,Accommodative component in esotropia
ICD9CM,378.4,Heterophoria
ICD9CM,378.40,Heterophoria NOS
ICD9CM,378.41,Esophoria
ICD9CM,378.5,Paralytic strabismus
ICD9CM,378.50,Paralytic strabismus NOS
ICD9CM,378.61,Brown's (tendon) sheath syndrome
ICD9CM,378.72,Progressive external ophthalmoplegia
ICD9CM,378.81,Palsy of conjugate gaze
ICD9CM,378.87,Other dissociated deviation of eye movements
ICD9CM,378.9,Unspecified disorder of eye movements
ICD9CM,379.0,Scleritis and episcleritis
ICD9CM,379.00,Scleritis NOS
ICD9CM,379.19,Other scleral disorders
ICD9CM,379.23,Vitreous hemorrhage
ICD9CM,379.24,Other vitreous opacities
ICD9CM,379.27,Vitreomacular adhesion
ICD9CM,379.32,Subluxation of lens
ICD9CM,379.39,Other disorders of lens
ICD9CM,379.41,Anisocoria
ICD9CM,379.42,"Miosis (persistent), not due to miotics"
ICD9CM,379.43,Mydriasis (persistent); not due to mydriatics
ICD9CM,379.46,Tonic pupillary reaction
ICD9CM,379.49,Other anomalies of pupillary function
ICD9CM,379.5,Nystagmus and other irregular eye movements
ICD9CM,379.50,Nystagmus NOS
ICD9CM,379.51,Congenital nystagmus
ICD9CM,379.56,Other forms of nystagmus
ICD9CM,379.59,Other irregularities of eye movements
ICD9CM,379.8,Other specified disorders of eye and adnexa
ICD9CM,379.9,Unspecified disorder of eye and adnexa
ICD9CM,379.90,"Disorder of eye, unspecified"
ICD9CM,379.91,Pain in or around eye
ICD9CM,379.92,Swelling or mass of eye
ICD9CM,379.93,Redness or discharge of eye
ICD9CM,379.99,Other ill-defined disorders of eye
ICD9CM,379.99|041.9,
ICD9CM,38.1,Endarterectomy
ICD9CM,38.9,Puncture of vessel
ICD9CM,38.91,Arterial catheterization
ICD9CM,38.94,VENOUS CUTDOWN
ICD9CM,380,Disorders of external ear
ICD9CM,380-389.99,DISEASES OF THE EAR AND MASTOID PROCESS
ICD9CM,380.1,Infective otitis externa
ICD9CM,380.10,Infec otitis externa NOS
ICD9CM,380.12,Acute swimmers  ear
ICD9CM,380.14,Malignant otitis externa
ICD9CM,380.30,"Disorder of pinna, unspecified"
ICD9CM,380.39,Other noninfectious disorders of pinna
ICD9CM,380.4,Impacted cerumen
ICD9CM,380.9,Unspecified disorder of external ear
ICD9CM,381.3,Other and unspecified chronic nonsuppurative otitis media
ICD9CM,381.4,Nonsuppurative otitis media NOS
ICD9CM,382,Suppurative and unspecified otitis media
ICD9CM,382.3,Chr sup otitis media NOS
ICD9CM,382.4,Unspecified suppurative otitis media
ICD9CM,382.9,Otitis media NOS
ICD9CM,383.0,Acute mastoiditis
ICD9CM,383.00,Ac mastoiditis w/o compl
ICD9CM,383.9,Mastoiditis NOS
ICD9CM,384.2,Perforation of tympanic membrane
ICD9CM,384.20,Perforation of tympanic membrane; unspecified
ICD9CM,385.0,Tympanosclerosis
ICD9CM,385.00,"Tympanosclerosis, unspecified as to involvement"
ICD9CM,385.9,Unspecified disorder of middle ear and mastoid
ICD9CM,386.0,Meniere's disease
ICD9CM,386.00,"Meniere s disease, unspecified"
ICD9CM,386.12,Vestibular neuronitis
ICD9CM,386.3,Labyrinthitis
ICD9CM,386.30,Labyrinthitis NOS
ICD9CM,386.35,Viral labyrinthitis
ICD9CM,386.8,Other disorders of labyrinth
ICD9CM,388,Other disorders of ear
ICD9CM,388.2,Sudden hearing loss NOS
ICD9CM,388.3,Tinnitus
ICD9CM,388.30,Tinnitus NOS
ICD9CM,388.31,Subjective tinnitus
ICD9CM,388.32,Objective tinnitus
ICD9CM,388.43,Impairment of auditory discrimination
ICD9CM,388.44,Auditory recruitment
ICD9CM,388.6,Otorrhea
ICD9CM,388.60,Otorrhea NOS
ICD9CM,388.7,Otalgia
ICD9CM,388.70,Otalgia NOS
ICD9CM,388.8,Other disorders of ear
ICD9CM,388.9,Disorder of ear NOS
ICD9CM,389,Hearing loss
ICD9CM,389.1,Sensorineural hearing loss
ICD9CM,389.10,Sensorineural hearing loss; unspecified
ICD9CM,389.8,Other specified forms of hearing loss
ICD9CM,389.9,Hearing loss NOS
ICD9CM,39.63,Cardioplegia
ICD9CM,39.65,Extracorporeal memb oxy
ICD9CM,39.95,Hemodialysis
ICD9CM,39.98,"Control of hemorrhage, not otherwise specified"
ICD9CM,390,Rheumatic fever without mention of heart involvement
ICD9CM,390-392.99,ACUTE RHEUMATIC FEVER
ICD9CM,390-459.99,DISEASES OF THE CIRCULATORY SYSTEM
ICD9CM,391,Rheumatic fever with heart involvement
ICD9CM,391.9,Acute rheumatic heart disease; unspecified
ICD9CM,394.0,Mitral stenosis
ICD9CM,397.0,Diseases of tricuspid valve
ICD9CM,398.90,Rheumatic heart dis NOS
ICD9CM,401,Essential hypertension
ICD9CM,401-405.99,HYPERTENSIVE DISEASE
ICD9CM,401.0,Malignant essential hypertension
ICD9CM,401.1,Benign essential hypertension
ICD9CM,401.9,Unspecified essential hypertension
ICD9CM,402,Hypertensive heart disease
ICD9CM,402.9,Unspecified hypertensive heart disease
ICD9CM,402.91,Unspecified hypertensive heart disease with heart failure
ICD9CM,403.9,"Hypertensive renal disease, unspecified"
ICD9CM,403.90,Hypertensive renal disease; unspecified; without mention of renal failure
ICD9CM,405,Secondary hypertension
ICD9CM,405.9,Unspecified secondary hypertension
ICD9CM,405.91,Unspecified renovascular hypertension
ICD9CM,405.99,Other unspecified secondary hypertension
ICD9CM,41.00,"Bone marrow transplant, not otherwise specified"
ICD9CM,41.08,Allo hem stem ct w purg
ICD9CM,41.31,BONE MARROW BIOPSY
ICD9CM,41.5,Total splenectomy
ICD9CM,410,Acute myocardial infarction
ICD9CM,410-414.99,
ICD9CM,410.40,"Acute myocardial infarction of other inferior wall, episode of care unspecified"
ICD9CM,410.80,"Acute myocardial infarction of other specified sites, episode of care unspecified"
ICD9CM,410.9,"Acute myocardial infarction, unspecified site"
ICD9CM,410.90,"Acute myocardial infarction of unspecified site, episode of care unspecified"
ICD9CM,410.91,Acute myocardial infarction; unspecified site; initial episode of care
ICD9CM,411.1,Intermed coronary synd
ICD9CM,411.89,"Other acute and subacute forms of ischemic heart disease, other"
ICD9CM,412,Old myocardial infarction
ICD9CM,413,Angina pectoris
ICD9CM,413.0,Angina decubitus
ICD9CM,413.1,Prinzmetal angina
ICD9CM,413.9,Other and unspecified angina pectoris
ICD9CM,414.0,Coronary atherosclerosis
ICD9CM,414.00,"Coronary atherosclerosis of unspecified type of vessel, native or graft"
ICD9CM,414.01,Coronary atherosclerosis of native coronary artery
ICD9CM,414.8,Other specified forms of chronic ischemic heart disease
ICD9CM,414.9,Chronic ischemic heart disease; unspecified
ICD9CM,415-417.99,DISEASES OF PULMONARY CIRCULATION
ICD9CM,415.19,Other pulmonary embolism and infarction
ICD9CM,416,Chronic pulmonary heart disease
ICD9CM,416.0,Primary pulmonary hypertension
ICD9CM,416.8,Other chronic pulmonary heart diseases
ICD9CM,416.9,"Chronic pulmonary heart disease, unspecified"
ICD9CM,417.9,Unspecified disease of pulmonary circulation
ICD9CM,42,Operations on esophagus
ICD9CM,42-54.99,OPERATIONS ON THE DIGESTIVE SYSTEM
ICD9CM,420.90,Acute pericarditis NOS
ICD9CM,421.0,Acute and subacute bacterial endocarditis
ICD9CM,423.3,Cardiac tamponade
ICD9CM,423.9,Unspecified disease of pericardium
ICD9CM,424.0,Mitral valve disorders
ICD9CM,424.1,Aortic valve disorders
ICD9CM,424.2,Tricuspid valve disorders; specified as nonrheumatic
ICD9CM,424.3,Pulmonary valve disorders
ICD9CM,424.90,Endocarditis valve unspecified cause
ICD9CM,424.99,Other endocarditis valve unspecified
ICD9CM,425,Cardiomyopathy
ICD9CM,425.0,Endomyocardial fibrosis
ICD9CM,425.1,Hypertrophic cardiomyopathy
ICD9CM,425.11,Hypertrophic obstructive cardiomyopathy
ICD9CM,425.18,Other hypertrophic cardiomyopathy
ICD9CM,425.4,Other primary cardiomyopathies
ICD9CM,426,Conduction disorders
ICD9CM,426.0,Atriovent block complete
ICD9CM,426.10,"Atrioventricular block, unspecified"
ICD9CM,426.11,Atriovent block-1st degr
ICD9CM,426.13,Other second degree atrioventricular block
ICD9CM,426.4,Right bundle branch block
ICD9CM,426.50,Bundle branch block NOS
ICD9CM,426.6,Other heart block
ICD9CM,426.7,Anomalous atrioventricular excitation
ICD9CM,426.82,Long QT syndrome
ICD9CM,426.89,Other specified conduction disorders
ICD9CM,426.9,"Conduction disorder, unspecified"
ICD9CM,427,Cardiac dysrhythmias
ICD9CM,427.0,Parox atrial tachycardia
ICD9CM,427.1,Paroxysmal ventricular tachycardia
ICD9CM,427.2,Parox tachycardia NOS
ICD9CM,427.3,Atrial fibrillation and flutter
ICD9CM,427.31,Atrial fibrillation
ICD9CM,427.32,Atrial flutter
ICD9CM,427.41,Ventricular fibrillation
ICD9CM,427.5,Cardiac arrest
ICD9CM,427.6,Premature beats
ICD9CM,427.60,Premature beats NOS
ICD9CM,427.61,Atrial premature beats
ICD9CM,427.69,Other premature beats
ICD9CM,427.81,Sinoatrial node dysfunct
ICD9CM,427.89,Other specified cardiac dysrhythmias
ICD9CM,427.9,Cardiac dysrhythmia NOS
ICD9CM,428,Heart failure
ICD9CM,428.0,"Congestive heart failure, unspecified"
ICD9CM,428.1,Left heart failure
ICD9CM,428.2,Systolic heart failure
ICD9CM,428.20,Systolic heart failure; unspecified
ICD9CM,428.3,Diastolic heart failure
ICD9CM,428.30,Diastolic heart failure; unspecified
ICD9CM,428.9,Heart failure NOS
ICD9CM,429.0,Myocarditis NOS
ICD9CM,429.1,Myocardial degeneration
ICD9CM,429.2,Ascvd
ICD9CM,429.3,Cardiomegaly
ICD9CM,429.4,Functional disturbances following cardiac surgery
ICD9CM,429.82,Hyperkinetic heart dis
ICD9CM,429.89,Other ill-defined heart diseases
ICD9CM,429.9,Heart disease NOS
ICD9CM,43.1,Gastrostomy
ICD9CM,43.11,Percutaneous [endoscopic] gastrostomy [PEG]
ICD9CM,43.9,Total gastrectomy
ICD9CM,430,Subarachnoid hemorrhage
ICD9CM,430-438.99,CEREBROVASCULAR DISEASE
ICD9CM,431,Intracerebral hemorrhage
ICD9CM,432.9,Intracranial hemorr NOS
ICD9CM,433.10,Occlusion and stenosis of carotid artery; without mention of cerebral infarction
ICD9CM,434,Occlusion of cerebral arteries
ICD9CM,434.0,Cerebral thrombosis
ICD9CM,434.00,Cerebral thrombosis; without mention of cerebral infarction
ICD9CM,434.1,Cerebral embolism
ICD9CM,434.10,Cerebral embolism without mention of cerebral infarction
ICD9CM,434.11,Cerebral embolism; with cerebral infarction
ICD9CM,434.9,"Cerebral artery occlusion, unspecified"
ICD9CM,434.90,"Cerebral artery occlusion, unspecified without mention of cerebral infarction"
ICD9CM,434.91,Cerebral artery occlusion; unspecified; with cerebral infarction
ICD9CM,435,Transient cerebral ischemia
ICD9CM,435.3,Vertebrobasilar artery syndrome
ICD9CM,435.9,Unspecified transient cerebral ischemia
ICD9CM,436,Cva
ICD9CM,437.0,Cerebral atherosclerosis
ICD9CM,437.1,Other generalized ischemic cerebrovascular disease
ICD9CM,437.2,Hypertensive encephalopathy
ICD9CM,437.3,"Cerebral aneurysm, nonruptured"
ICD9CM,437.4,Cerebral arteritis
ICD9CM,437.7,Transient global amnesia
ICD9CM,437.8,Other ill-defined cerebrovascular disease
ICD9CM,437.9,Unspecified cerebrovascular disease
ICD9CM,438.13,Late eff CV-dysarthria
ICD9CM,438.7,"Late effects of cerebrovascular disease, disturbances of vision"
ICD9CM,44.0,Vagotomy
ICD9CM,44.00,"Vagotomy, not otherwise specified"
ICD9CM,44.01,TRUNCAL VAGOTOMY
ICD9CM,44.02,Highly select vagotomy
ICD9CM,440,Atherosclerosis
ICD9CM,440.8,Atherosclerosis of other specified arteries
ICD9CM,440.9,Atherosclerosis NOS
ICD9CM,441.0,Dissecting aneurysm of aorta
ICD9CM,441.00,Dissecting aneurysm of aorta; unspecified site
ICD9CM,441.01,Dissection of aorta thoracic
ICD9CM,441.4,Abdominal aortic aneurysm without mention of rupture
ICD9CM,441.9,Aortic aneurysm NOS
ICD9CM,442.9,Aneurysm NOS
ICD9CM,443.0,Raynaud's syndrome
ICD9CM,443.1,Thromboangiitis obliterans [Buerger's disease]
ICD9CM,443.82,Erythromelalgia
ICD9CM,443.89,Other specified peripheral vascular diseases
ICD9CM,443.9,Peripheral vascular disease; unspecified
ICD9CM,444,Arterial embolism and thrombosis
ICD9CM,444.9,Embolism and thrombosis of unspecified artery
ICD9CM,446.0,Polyarteritis nodosa
ICD9CM,446.1,Acute febrile mucocutaneous lymph node syndrome [MCLS]
ICD9CM,446.21,Goodpasture's syndrome
ICD9CM,446.4,Wegener's granulomatosis
ICD9CM,446.5,Giant cell arteritis
ICD9CM,446.6,Thrombotic microangiopathy
ICD9CM,446.7,Takayasu s disease
ICD9CM,447.0,"Arteriovenous fistula, acquired"
ICD9CM,447.6,"Arteritis, unspecified"
ICD9CM,447.8,Other specified disorders of arteries and arterioles
ICD9CM,447.9,Unspecified disorders of arteries and arterioles
ICD9CM,448,Disease of capillaries
ICD9CM,448.0,Hereditary hemorrhagic telangiectasia
ICD9CM,448.9,Other and unspecified capillary diseases
ICD9CM,45.23,Colonoscopy
ICD9CM,45.24,Flexible sigmoidoscopy
ICD9CM,451.1,Phlebitis and thrombophlebitis of deep vessels of lower extremities
ICD9CM,451.9,Phlebitis and thrombophlebitis of unspecified site
ICD9CM,452,Portal vein thrombosis
ICD9CM,453.3,Embolism and thrombosis of renal vein
ICD9CM,453.40,Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity
ICD9CM,453.89,Acute venous embolism and thrombosis of other specified veins
ICD9CM,453.9,Other venous embolism and thrombosis of unspecified site
ICD9CM,454,Varicose veins of lower extremities
ICD9CM,454.0,Varicose veins of lower extremities with ulcer
ICD9CM,454.9,Asymptomatic varicose veins
ICD9CM,455,Hemorrhoids
ICD9CM,455.6,Hemorrhoids NOS
ICD9CM,455.8,Unspecified hemorrhoids with other complication
ICD9CM,456.0,Esophag varices w bleed
ICD9CM,456.1,Esoph varices w/o bleed
ICD9CM,456.21,"Esophageal varices in diseases classified elsewhere, without mention of bleeding"
ICD9CM,456.4,Scrotal varices
ICD9CM,456.8,Varices of other sites
ICD9CM,457.1,Other lymphedema
